0,0.0299301636673,0.0340162331786,0.133536757829,0.000132978723404,0.000132978723404,0.15523024163,0.000132978723404,0.000132978723404,0.016327193961,0.141816202888,0.000132978723404,0.000132978723404,0.000132978723404,0.256418403954,0.000132978723404,0.000132978723404,0.000132978723404,0.000132978723404,0.23112905821,0.000132978723404
1,9.15750915751e-05,0.0287423424092,0.478564015306,9.15750915751e-05,9.15750915751e-05,0.233071576143,9.15750915751e-05,9.15750915751e-05,9.15750915751e-05,0.0863929493736,9.15750915751e-05,9.15750915751e-05,0.0106515247299,0.151751919778,9.15750915751e-05,9.15750915751e-05,0.00963519607034,9.15750915751e-05,9.15750915751e-05,9.15750915751e-05
2,0.0296516158847,0.000127877237852,0.000127877237852,0.000127877237852,0.000127877237852,0.158158938452,0.000127877237852,0.000127877237852,0.000127877237852,0.0738688450322,0.0214889409953,0.000127877237852,0.000127877237852,0.000127877237852,0.000127877237852,0.000127877237852,0.000127877237852,0.000127877237852,0.000127877237852,0.714913501068
3,0.11186692646,0.0109264963988,0.0430978902606,7.92393026941e-05,7.92393026941e-05,0.738230087724,7.92393026941e-05,0.008484864771,7.92393026941e-05,7.92393026941e-05,7.92393026941e-05,0.0364261944296,0.00853671203287,0.0324872126706,7.92393026941e-05,7.92393026941e-05,7.92393026941e-05,7.92393026941e-05,0.00907198292285,7.92393026941e-05
4,0.000129533678756,0.000129533678756,0.0966848305156,0.000129533678756,0.000129533678756,0.000129533678756,0.000129533678756,0.000129533678756,0.0372111606906,0.000129533678756,0.0470521613243,0.000129533678756,0.000129533678756,0.816979308609,0.000129533678756,0.000129533678756,0.000129533678756,0.000129533678756,0.000129533678756,0.000129533678756
5,7.92393026941e-05,0.673721575324,7.92393026941e-05,7.92393026941e-05,7.92393026941e-05,0.225092086691,7.92393026941e-05,7.92393026941e-05,0.0341972102276,7.92393026941e-05,7.92393026941e-05,7.92393026941e-05,0.0111045770805,0.0435485602823,7.92393026941e-05,7.92393026941e-05,7.92393026941e-05,7.92393026941e-05,0.011226640156,7.92393026941e-05
6,9.59692898273e-05,9.59692898273e-05,9.59692898273e-05,9.59692898273e-05,9.59692898273e-05,0.713119142338,9.59692898273e-05,9.59692898273e-05,9.59692898273e-05,0.0831783594168,9.59692898273e-05,0.0675789539359,9.59692898273e-05,0.106680491366,9.59692898273e-05,9.59692898273e-05,9.59692898273e-05,9.59692898273e-05,9.59692898273e-05,0.0280035135967
7,0.000134770889488,0.000134770889488,0.000134770889488,0.000134770889488,0.000134770889488,0.0807274853978,0.000134770889488,0.000134770889488,0.0695590675267,0.000134770889488,0.0275816378743,0.19537412398,0.000134770889488,0.137677965846,0.000134770889488,0.000134770889488,0.0171515604464,0.000134770889488,0.000134770889488,0.470176137365
8,0.0109766400328,0.0191242833316,6.98324022346e-05,6.98324022346e-05,6.98324022346e-05,0.0393796208039,6.98324022346e-05,0.00716936039923,6.98324022346e-05,0.0212379779978,0.0166435511894,0.764046032318,6.98324022346e-05,0.097881196021,6.98324022346e-05,6.98324022346e-05,6.98324022346e-05,6.98324022346e-05,6.98324022346e-05,0.0227731814821
9,0.0111386300784,0.00010183299389,0.0968059716676,0.00010183299389,0.00010183299389,0.0943233049801,0.00010183299389,0.00010183299389,0.00010183299389,0.00010183299389,0.608852243314,0.0910594144921,0.00010183299389,0.0718066705993,0.00010183299389,0.00010183299389,0.00010183299389,0.00010183299389,0.0246899359474,0.00010183299389
10,0.081116785926,0.021818898581,0.810727835929,0.00014880952381,0.00014880952381,0.00014880952381,0.00014880952381,0.00014880952381,0.00014880952381,0.0466077178386,0.0174036646256,0.00014880952381,0.00014880952381,0.00014880952381,0.0202417637664,0.00014880952381,0.00014880952381,0.00014880952381,0.00014880952381,0.00014880952381
11,0.000131233595801,0.0419018086531,0.000131233595801,0.000131233595801,0.000131233595801,0.195041169324,0.000131233595801,0.000131233595801,0.669351156875,0.000131233595801,0.000131233595801,0.0720324504894,0.000131233595801,0.000131233595801,0.000131233595801,0.000131233595801,0.0197049107218,0.000131233595801,0.000131233595801,0.000131233595801
12,0.0161319938091,7.98722044728e-05,7.98722044728e-05,7.98722044728e-05,0.00818844825529,7.98722044728e-05,7.98722044728e-05,7.98722044728e-05,0.0307459300066,0.805350942102,7.98722044728e-05,0.074022180359,7.98722044728e-05,7.98722044728e-05,7.98722044728e-05,7.98722044728e-05,0.0644422946058,7.98722044728e-05,7.98722044728e-05,7.98722044728e-05
13,0.0126729144571,0.000117370892019,0.278992077925,0.313017889306,0.000117370892019,0.122357615659,0.000117370892019,0.000117370892019,0.000117370892019,0.122593446957,0.000117370892019,0.0371505866056,0.000117370892019,0.0545914508236,0.000117370892019,0.000117370892019,0.0572155675625,0.000117370892019,0.000117370892019,0.000117370892019
14,0.00993936943123,0.781227060008,8.31946755408e-05,8.31946755408e-05,8.31946755408e-05,0.0687016331398,8.31946755408e-05,8.31946755408e-05,8.31946755408e-05,8.31946755408e-05,0.0134743089882,0.0159536257104,8.31946755408e-05,0.099949722234,8.31946755408e-05,0.00967274970602,8.31946755408e-05,8.31946755408e-05,8.31946755408e-05,8.31946755408e-05
